2023-01-17T09:41:04+01,4.639408,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.670778,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.686252,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.733132,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.778546,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.825151,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.872326,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.918605,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.966432,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.013059,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.045085,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.061069,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.107389,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.138325,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.153522,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.185107,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.1897,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.231267,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.26136,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.277662,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.324221,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,5.370566,-29999.0,mA,7.559,mA
2023-01-17T09:41:05+01,5.402562,-29999.0,mA,7.559,mA
2023-01-17T09:41:05+01,5.418787,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.465852,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.51183,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.543797,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.559754,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.590757,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.606327,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.637232,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.652649,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.68452,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.700141,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.745884,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.792785,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.823451,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.838361,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.869891,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.88593,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.932799,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,5.980214,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.026321,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.057365,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.072417,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.118516,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.150243,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.165543,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.212013,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.242999,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.258391,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.304948,-29999.0,mA,7.558,mA
2023-01-17T09:41:05+01,6.350875,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.382372,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.39787,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.443499,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.475075,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.490747,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.522293,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.538231,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.57012,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.585426,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.615247,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.631172,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.662297,-29999.0,mA,7.558,mA
2023-01-17T09:41:06+01,6.677719,-29999.0,mA,7.558,mA
